State,City,Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ug/m3),CO (mg/m3),SO2 (ug/m3),O3 (ug/m3),Benzene (ug/m3),Toluene (ug/m3),Xylene (ug/m3),AQI,AQI_Bucket,Wind_Speed (km/h),Humidity (%),Deforestation_Rate_%,Industry_Growth_%,CO2_Emission_MT,Population_Density_per_SqKm
Tabuk Province,Duba,2014-02-01,16.93,38.21,6.01,17.24,23.24,2.81,0.96,6.34,47.32,2.07,6.15,6.19,74,Satisfactory,21.36,88.93,0.00014,1.03,19.05,121.75
Al-Qassim Province,Buraidah,2014-02-01,15.84,39.45,6.15,19.25,25.4,3.64,0.5,4.89,15.29,1.47,4.22,2.1,74,Satisfactory,16.22,35.77,6e-05,0.22,21.27,377.08
Al-Qassim Province,Unaizah,2014-02-01,40.02,105.85,11.25,19.46,30.71,1.17,0.66,11.1,56.87,1.55,4.41,3.88,102,Moderate,10.51,12.38,5e-05,1.82,15.24,209.94
Al-Qassim Province,Ar Rass,2014-02-01,16.98,67.56,9.53,21.11,30.64,1.18,0.59,7.83,55.85,0.41,1.3,0.76,65,Satisfactory,8.76,10.0,0.0002,1.45,16.11,57.69
Al-Qassim Province,Al Bukayriyah,2014-02-01,27.33,86.66,7.24,18.31,25.55,0.0,0.57,6.02,47.43,1.83,6.3,4.5,93,Satisfactory,10.89,17.41,0.00012,1.15,19.9,10.0
Al-Qassim Province,Al Badai,2014-02-01,30.33,95.25,10.24,20.56,30.8,1.41,0.84,9.15,50.17,2.39,6.54,6.32,79,Satisfactory,7.06,17.11,0.0001,1.01,8.55,215.04
Al Jawf Province,Sakaka,2014-02-01,32.28,86.57,13.85,35.57,49.42,1.19,0.72,5.38,46.82,2.47,9.12,2.49,60,Satisfactory,7.68,12.39,9e-05,0.9,24.55,164.04
Al Jawf Province,Dumat Al Jandal,2014-02-01,29.53,56.52,5.1,12.62,17.72,2.7,0.63,6.93,62.89,1.26,3.15,1.62,70,Satisfactory,19.6,16.01,0.00017,1.02,11.42,270.86
Al Jawf Province,Qurayyat,2014-02-01,26.99,91.96,11.0,28.38,39.38,1.43,0.42,6.55,61.86,1.64,5.9,3.59,83,Satisfactory,12.49,33.93,0.00018,1.56,12.88,211.18
Northern Borders,Arar,2014-02-01,26.93,74.88,8.01,21.92,29.94,1.63,0.59,7.23,53.26,1.29,4.68,3.09,80,Satisfactory,11.36,13.7,0.00012,1.55,13.91,344.53
Northern Borders,Turaif,2014-02-01,27.22,53.36,14.03,24.51,38.54,1.12,0.53,3.88,31.93,0.89,1.96,2.02,59,Satisfactory,12.22,20.32,7e-05,2.31,16.74,215.07
Northern Borders,Rafha,2014-02-01,30.12,91.43,11.37,20.63,31.99,4.07,0.3,8.06,36.57,1.7,3.89,4.92,69,Satisfactory,12.51,29.49,0.0002,1.76,11.85,255.78
Hail Province,Hail,2014-02-01,25.55,41.86,10.51,21.95,32.46,0.94,0.59,6.82,48.87,1.87,6.53,4.01,84,Satisfactory,2.96,19.1,9e-05,1.64,13.95,346.21
Hail Province,Baqaa,2014-02-01,31.65,59.84,8.54,20.33,28.87,2.57,0.52,2.72,44.21,2.13,5.92,5.97,59,Satisfactory,11.33,18.81,9e-05,1.67,14.01,208.57
Hail Province,Al Ghazalah,2014-02-01,23.62,109.66,10.05,19.76,29.81,1.98,0.78,7.67,60.64,1.8,5.64,4.79,89,Satisfactory,11.71,31.21,0.0002,1.25,9.81,395.87
Najran Province,Najran,2014-02-01,14.39,36.16,11.74,28.04,39.79,2.02,0.85,6.44,47.85,1.49,5.05,4.03,55,Satisfactory,13.91,27.74,9e-05,0.97,20.81,183.96
Najran Province,Sharurah,2014-02-01,39.1,80.45,9.84,18.98,28.82,2.19,0.5,6.55,22.82,2.08,4.86,4.34,129,Moderate,20.87,19.46,0.00011,1.46,14.37,432.72
Najran Province,Hubuna,2014-02-01,26.65,78.33,14.51,26.41,40.91,2.67,0.43,6.21,48.9,0.56,1.17,0.85,89,Satisfactory,14.81,16.39,6e-05,1.34,21.42,129.08
Riyadh Province,Riyadh,2014-03-01,36.73,64.62,14.11,41.48,55.59,1.74,0.64,6.5,57.29,1.32,4.65,3.29,136,Moderate,14.12,40.03,0.00012,1.59,20.85,4502.07
Riyadh Province,Al Kharj,2014-03-01,43.52,204.29,12.03,26.74,38.77,1.75,0.66,4.07,36.85,1.6,5.9,1.74,141,Moderate,5.56,10.0,6e-05,1.44,16.7,274.34
Riyadh Province,Ad Dawadimi,2014-03-01,39.23,67.95,5.39,13.02,18.41,1.56,0.61,6.31,49.47,1.43,5.1,3.82,133,Moderate,11.21,10.0,9e-05,0.91,15.88,177.77
Riyadh Province,Majmaah,2014-03-01,24.35,69.44,9.94,22.82,32.76,1.97,0.62,10.16,35.92,1.65,4.18,4.62,82,Satisfactory,19.99,10.0,8e-05,1.69,23.45,250.95
Riyadh Province,Wadi ad-Dawasir,2014-03-01,44.66,368.15,10.78,22.7,33.47,1.53,0.61,6.02,66.09,1.72,6.47,3.0,132,Moderate,14.82,30.49,0.0001,1.53,29.04,254.16
Riyadh Province,Afif,2014-03-01,26.85,116.99,5.59,13.3,18.89,1.02,0.57,4.38,43.98,1.77,6.54,4.9,89,Satisfactory,12.79,26.12,2e-05,1.51,17.18,134.63
Riyadh Province,Zulfi,2014-03-01,27.68,84.17,8.05,19.4,27.45,1.37,0.66,3.96,12.35,1.02,2.46,2.59,57,Satisfactory,7.73,25.59,6e-05,1.75,15.65,220.31
Riyadh Province,Shaqra,2014-03-01,51.01,106.96,12.41,22.46,34.88,0.0,0.47,6.16,48.39,0.66,1.46,1.03,133,Moderate,4.62,17.5,6e-05,1.41,20.87,307.6
Riyadh Province,Al Quwayiyah,2014-03-01,12.34,62.44,6.37,21.12,27.49,3.1,0.54,3.54,54.38,1.2,4.49,1.34,85,Satisfactory,6.93,14.6,1e-05,0.82,12.55,527.74
Riyadh Province,Diriyah,2014-03-01,29.5,75.31,7.84,25.95,33.79,2.4,0.71,1.89,39.27,1.67,5.88,5.01,73,Satisfactory,18.86,19.97,0.00013,1.2,24.34,149.88
Riyadh Province,Muzahmiyya,2014-03-01,17.04,82.49,9.41,16.94,26.35,2.33,0.6,1.68,36.29,1.91,4.39,5.65,69,Satisfactory,12.73,18.21,0.00015,1.22,19.09,578.37
Riyadh Province,Thadiq,2014-03-01,62.16,271.29,11.05,25.07,36.11,1.81,0.56,4.25,24.22,2.64,7.57,3.46,197,Poor,6.92,18.29,0.0002,0.42,20.75,395.46
Makkah Province,Mecca,2014-03-01,39.98,143.66,21.2,38.06,59.26,2.0,1.15,6.24,67.73,1.48,4.48,2.81,110,Moderate,10.51,27.95,0.00015,1.59,27.75,2387.71
Makkah Province,Jeddah,2014-03-01,50.49,85.7,21.7,46.24,67.94,4.04,0.93,6.59,59.89,1.55,3.67,2.9,132,Moderate,5.14,86.59,0.00018,2.18,22.1,3235.45
Makkah Province,Taif,2014-03-01,29.95,76.83,6.98,12.25,19.24,2.06,0.36,6.36,43.61,1.07,2.74,3.17,88,Satisfactory,15.93,25.85,0.0002,0.83,23.79,408.02
Makkah Province,Rabigh,2014-03-01,37.99,78.94,27.66,50.91,78.57,2.4,0.58,24.05,74.15,3.62,9.43,9.96,113,Moderate,24.95,50.75,0.00016,1.85,65.32,1117.53
Makkah Province,Al Qunfudhah,2014-03-01,25.87,313.9,5.2,10.06,15.26,2.04,0.53,7.06,37.13,1.64,5.69,3.01,64,Satisfactory,25.3,64.09,0.00015,1.73,19.56,189.47
Makkah Province,Al Lith,2014-03-01,20.05,77.18,9.55,22.39,31.94,2.91,0.37,2.12,35.11,2.1,7.23,5.39,76,Satisfactory,12.62,13.81,0.00017,0.82,16.58,328.58
Makkah Province,Khulais,2014-03-01,30.54,249.58,9.58,29.38,38.96,1.68,0.84,5.89,60.73,0.57,2.27,1.12,99,Satisfactory,10.72,11.14,6e-05,1.39,22.89,74.89
Makkah Province,Turabah,2014-03-01,15.13,80.48,11.21,27.64,38.84,1.1,0.44,7.61,45.66,1.57,3.27,2.98,54,Satisfactory,7.71,24.69,9e-05,1.36,21.65,310.64
Makkah Province,Ranyah,2014-03-01,27.95,77.92,14.41,26.92,41.33,1.72,0.4,8.66,38.61,1.67,4.73,2.83,79,Satisfactory,12.64,22.69,0.0,1.59,17.87,245.63
Eastern Province,Dammam,2014-03-01,45.95,182.86,11.85,33.6,45.45,2.38,0.72,4.15,51.95,1.05,2.4,2.99,105,Moderate,10.6,83.72,0.00015,1.25,23.16,4253.34
Eastern Province,Al Ahsa,2014-03-01,27.61,128.67,16.01,28.42,44.43,1.03,0.35,4.67,52.32,1.83,3.98,5.29,89,Satisfactory,11.33,17.34,0.00016,1.23,18.66,153.96
Eastern Province,Jubail,2014-03-01,34.29,66.34,16.71,30.54,47.25,3.28,0.74,31.02,47.0,2.95,10.84,6.3,67,Satisfactory,15.18,53.4,9e-05,1.42,71.05,1068.93
Eastern Province,Dhahran,2014-03-01,28.18,30.91,14.01,31.86,45.87,2.36,0.62,25.59,54.91,3.78,14.17,10.6,89,Satisfactory,13.57,13.16,0.0001,0.89,52.87,1224.63
Eastern Province,Khobar,2014-03-01,20.59,53.14,11.87,21.02,32.89,2.83,0.69,6.09,48.28,0.7,1.93,1.19,65,Satisfactory,14.99,82.32,0.0001,1.04,16.64,78.51
Eastern Province,Hafar Al Batin,2014-03-01,39.61,246.46,11.86,20.9,32.76,0.96,0.88,6.58,49.4,1.81,5.75,3.71,134,Moderate,17.12,14.57,8e-05,0.66,21.26,306.61
Eastern Province,Khafji,2014-03-01,34.38,278.95,7.57,23.75,31.32,1.82,0.47,29.77,48.63,2.87,8.56,5.75,73,Satisfactory,11.92,37.67,3e-05,2.0,69.29,793.75
Eastern Province,Qatif,2014-03-01,20.59,50.79,3.57,11.32,14.89,2.69,0.71,6.1,69.97,0.97,3.49,2.02,55,Satisfactory,23.51,73.37,2e-05,0.79,19.06,10.0
Eastern Province,Ras Tanura,2014-03-01,24.8,73.93,15.25,29.25,44.49,2.04,0.33,37.21,42.44,3.75,12.76,7.2,99,Satisfactory,10.5,63.03,0.00011,1.82,47.68,933.36
Eastern Province,Abqaiq,2014-03-01,49.94,88.56,12.03,38.89,50.92,2.84,0.54,28.42,29.98,4.12,13.99,8.19,128,Moderate,12.08,20.19,1e-05,1.5,41.07,1106.21
Eastern Province,Safwa,2014-03-01,48.42,274.67,9.18,17.79,26.97,2.11,0.56,6.16,38.9,1.82,6.13,3.9,135,Moderate,15.52,20.77,0.00015,0.52,18.4,54.36
Eastern Province,Nariyah,2014-03-01,22.72,111.7,7.6,14.05,21.65,2.15,0.71,5.65,58.77,1.49,5.8,3.01,71,Satisfactory,13.12,17.82,6e-05,1.57,16.73,383.06
Eastern Province,Buqayq,2014-03-01,19.01,73.77,6.81,14.29,21.1,1.15,0.66,5.92,27.89,1.27,4.8,2.36,87,Satisfactory,6.98,22.41,0.00011,1.52,16.39,274.22
Madinah Province,Medina,2014-03-01,26.38,67.65,13.55,38.97,52.51,3.08,0.8,7.28,40.65,1.32,3.29,2.89,71,Satisfactory,8.1,21.18,8e-05,1.5,16.72,3892.15
Madinah Province,Yanbu,2014-03-01,50.04,136.68,17.49,32.88,50.37,1.89,0.4,45.01,44.82,5.04,12.39,7.01,107,Moderate,27.7,40.43,6e-05,1.45,26.73,983.62
Madinah Province,Al Ula,2014-03-01,21.1,77.7,3.23,7.0,10.22,1.81,0.85,8.03,23.87,1.25,2.76,1.75,90,Satisfactory,16.14,11.96,0.00017,1.64,17.3,120.38
Madinah Province,Bader,2014-03-01,22.79,58.25,4.91,13.71,18.62,0.73,0.63,7.88,43.89,1.83,3.7,4.18,54,Satisfactory,13.49,10.0,8e-05,1.39,23.09,471.79
Madinah Province,Mahd Al Thahab,2014-03-01,32.13,34.99,7.53,18.15,25.69,2.13,0.64,4.61,53.09,1.47,3.49,4.0,87,Satisfactory,13.66,14.26,7e-05,0.96,23.43,398.9
Madinah Province,Hanakiyah,2014-03-01,11.12,74.87,12.97,23.64,36.61,1.84,0.5,8.14,47.08,0.7,1.79,0.87,29,Good,12.77,18.5,0.00013,0.62,18.74,332.16
Asir Province,Abha,2014-03-01,28.76,284.57,12.58,31.52,44.1,1.36,0.56,7.07,49.44,1.53,5.97,3.94,71,Satisfactory,11.94,16.92,0.00016,0.93,18.4,376.7
Asir Province,Khamis Mushait,2014-03-01,16.12,69.28,6.07,11.3,17.37,2.37,0.71,7.59,44.45,2.19,5.14,2.98,87,Satisfactory,13.65,86.98,0.00012,0.89,15.23,385.92
Asir Province,Muhayil,2014-03-01,29.65,153.57,17.06,31.83,48.89,2.63,0.58,2.68,30.57,1.48,3.29,3.57,64,Satisfactory,9.83,68.55,0.00014,1.36,12.1,541.78
Asir Province,Bisha,2014-03-01,29.17,65.88,8.83,26.58,35.41,2.36,0.46,6.51,35.13,1.32,3.04,2.32,98,Satisfactory,12.24,26.46,0.00011,1.03,21.25,174.74
Asir Province,Sarat Ubaida,2014-03-01,12.53,94.43,11.38,24.0,35.38,1.22,0.54,3.9,62.92,0.87,2.1,1.03,62,Satisfactory,9.78,36.19,0.00012,1.15,17.52,589.41
Asir Province,Tathleeth,2014-03-01,41.44,93.57,6.59,18.51,25.11,1.39,0.76,5.75,65.57,1.11,4.07,2.88,118,Moderate,11.58,54.42,8e-05,1.12,15.65,185.18
Asir Province,Majardah,2014-03-01,15.18,93.15,10.12,19.15,29.27,1.2,0.66,5.99,55.99,1.6,5.47,3.24,73,Satisfactory,10.62,37.52,0.00015,2.01,12.45,398.45
Jazan Province,Jazan,2014-03-01,32.0,61.68,6.99,17.07,24.06,1.96,0.72,2.37,63.49,2.16,6.69,5.21,63,Satisfactory,19.26,76.3,5e-05,0.89,14.75,549.02
Jazan Province,Sabya,2014-03-01,20.39,119.01,6.89,21.67,28.56,3.83,0.88,5.96,41.45,0.9,2.54,2.35,51,Satisfactory,16.16,19.11,0.00013,1.08,21.29,386.58
Jazan Province,Abu Arish,2014-03-01,28.13,233.63,3.9,10.8,14.7,2.06,0.57,4.25,51.24,0.67,1.67,1.19,54,Satisfactory,10.31,11.34,4e-05,1.25,20.52,250.25
Jazan Province,Samtah,2014-03-01,29.87,87.19,5.5,16.99,22.49,3.58,0.55,8.33,32.41,1.58,3.67,3.19,92,Satisfactory,12.57,10.0,1e-05,0.72,23.96,365.3
Jazan Province,Ad Darb,2014-03-01,27.06,65.03,12.98,23.3,36.29,2.85,0.6,10.5,50.08,1.94,4.46,2.1,60,Satisfactory,3.65,11.63,9e-05,0.84,12.8,381.4
Jazan Province,Farasan,2014-03-01,34.91,199.33,7.96,17.28,25.24,2.08,0.47,5.24,60.31,2.32,6.34,3.29,71,Satisfactory,19.48,54.37,0.00013,1.49,19.0,418.1
Tabuk Province,Tabuk,2014-03-01,24.52,103.61,6.5,17.89,24.4,3.64,0.56,3.64,55.13,0.98,3.72,2.48,61,Satisfactory,10.93,24.99,8e-05,1.27,19.18,444.82
Tabuk Province,Tayma,2014-03-01,39.33,87.57,7.17,20.15,27.33,2.6,0.66,4.5,21.21,1.12,4.26,1.82,111,Moderate,12.26,20.73,0.0,1.46,19.33,121.22
Tabuk Province,Umluj,2014-03-01,17.48,57.9,13.54,22.93,36.47,1.66,0.8,1.06,48.3,1.14,4.11,2.24,97,Satisfactory,15.09,69.09,0.00012,0.76,16.04,195.18
Tabuk Province,Al Wajh,2014-03-01,18.56,54.71,11.35,19.11,30.47,2.46,0.74,7.51,46.12,1.2,3.58,2.49,86,Satisfactory,19.39,63.38,0.0001,1.68,15.67,386.39
Tabuk Province,Duba,2014-03-01,25.22,71.07,11.55,24.28,35.83,1.64,0.65,6.92,50.64,1.81,4.59,4.69,51,Satisfactory,14.0,74.6,1e-05,1.11,20.25,538.76
Al-Qassim Province,Buraidah,2014-03-01,19.88,84.13,8.52,14.62,23.14,2.15,0.52,9.73,40.92,1.95,5.97,3.12,73,Satisfactory,14.91,18.11,0.00018,1.41,17.16,432.36
Al-Qassim Province,Unaizah,2014-03-01,52.23,323.3,11.55,19.65,31.19,2.16,0.69,1.44,37.6,1.43,4.56,4.0,132,Moderate,17.26,10.0,2e-05,1.01,23.12,305.45
Al-Qassim Province,Ar Rass,2014-03-01,28.49,212.26,10.42,18.75,29.17,1.59,0.39,5.49,38.08,1.52,3.39,2.04,60,Satisfactory,14.86,20.43,6e-05,1.5,14.13,88.45
Al-Qassim Province,Al Bukayriyah,2014-03-01,22.24,88.86,11.32,21.69,33.01,2.64,0.39,4.84,26.65,0.82,1.69,1.24,65,Satisfactory,9.48,16.62,0.00012,0.78,20.38,425.12
Al-Qassim Province,Al Badai,2014-03-01,26.73,76.67,9.04,17.23,26.27,2.45,0.73,4.39,60.09,1.5,5.59,1.64,90,Satisfactory,9.09,24.53,0.00014,0.95,12.41,376.54
Al Jawf Province,Sakaka,2014-03-01,38.98,92.32,7.83,16.31,24.14,2.23,0.41,4.16,45.1,0.83,2.03,1.89,115,Moderate,8.17,11.29,0.00013,1.28,19.25,337.29
Al Jawf Province,Dumat Al Jandal,2014-03-01,37.82,75.25,13.88,27.69,41.57,2.49,0.72,3.89,42.87,1.12,3.3,1.9,117,Moderate,13.12,17.97,5e-05,0.98,22.14,261.74
Al Jawf Province,Qurayyat,2014-03-01,17.24,126.25,4.02,12.9,16.92,2.13,0.55,7.37,28.16,1.73,6.87,3.78,56,Satisfactory,7.1,16.69,9e-05,1.09,21.03,342.53
Northern Borders,Arar,2014-03-01,19.66,57.68,12.96,22.12,35.08,2.31,0.56,4.7,28.96,2.11,4.79,5.79,90,Satisfactory,6.03,25.45,0.00011,1.24,16.68,96.16
Northern Borders,Turaif,2014-03-01,18.45,112.67,14.88,25.37,40.24,2.13,0.42,4.78,44.8,1.21,2.66,1.73,92,Satisfactory,10.78,21.59,0.00013,1.34,17.85,95.75
Northern Borders,Rafha,2014-03-01,53.81,255.78,11.04,21.96,33.0,0.49,0.92,7.17,50.63,1.0,2.6,1.8,122,Moderate,13.93,21.17,6e-05,1.97,22.62,227.65
Hail Province,Hail,2014-03-01,19.29,88.3,5.25,8.89,14.14,2.34,0.49,8.15,63.25,1.41,3.94,3.52,72,Satisfactory,14.81,38.27,0.00014,1.6,22.38,366.99
Hail Province,Baqaa,2014-03-01,12.4,76.64,12.73,23.53,36.26,1.31,0.6,7.97,63.01,1.5,5.96,2.77,65,Satisfactory,8.93,10.0,0.00017,0.87,21.56,221.3
Hail Province,Al Ghazalah,2014-03-01,34.17,59.34,3.7,7.17,10.87,3.22,0.55,7.69,52.6,1.03,3.97,1.97,78,Satisfactory,10.64,10.0,7e-05,1.29,19.55,142.03
Najran Province,Najran,2014-03-01,31.13,323.97,4.69,9.89,14.58,1.27,0.71,3.35,40.98,1.1,2.54,1.55,94,Satisfactory,15.7,27.45,8e-05,1.44,12.71,172.22
Najran Province,Sharurah,2014-03-01,26.26,110.35,7.31,16.01,23.32,1.51,0.46,4.84,30.19,2.18,5.55,2.87,87,Satisfactory,10.84,20.96,0.00011,1.67,19.94,454.21
Najran Province,Hubuna,2014-03-01,33.83,139.69,10.91,18.83,29.75,2.57,0.53,7.49,40.01,2.58,5.45,6.89,63,Satisfactory,10.32,32.51,1e-05,2.52,21.98,353.76
Riyadh Province,Riyadh,2014-04-01,31.35,93.76,15.49,35.44,50.93,2.63,0.97,3.95,55.68,1.11,3.13,1.9,62,Satisfactory,16.14,22.49,3e-05,0.9,20.07,3869.66
Riyadh Province,Al Kharj,2014-04-01,34.26,238.56,8.23,21.46,29.69,3.77,0.54,4.81,33.66,1.93,5.74,3.01,51,Satisfactory,3.29,10.07,4e-05,1.04,14.89,447.43
Riyadh Province,Ad Dawadimi,2014-04-01,28.68,88.27,9.79,24.74,34.53,0.97,0.63,4.69,25.41,1.61,5.03,2.56,68,Satisfactory,8.57,21.35,8e-05,1.12,19.66,366.88
Riyadh Province,Majmaah,2014-04-01,23.67,70.58,14.32,31.41,45.74,2.57,0.79,7.71,61.29,0.82,1.78,2.32,82,Satisfactory,20.3,10.0,2e-05,1.13,20.24,528.71
Riyadh Province,Wadi ad-Dawasir,2014-04-01,30.46,41.94,6.1,16.47,22.58,0.57,0.5,3.5,42.76,1.51,3.57,1.53,95,Satisfactory,16.87,31.64,0.00017,1.22,19.2,208.59
Riyadh Province,Afif,2014-04-01,19.83,71.27,10.0,24.9,34.9,1.86,0.87,8.49,32.29,1.46,5.63,2.09,88,Satisfactory,13.61,34.36,7e-05,1.55,17.82,36.24
Riyadh Province,Zulfi,2014-04-01,37.35,161.48,9.35,25.56,34.91,1.44,0.37,4.17,62.38,2.09,7.97,4.92,102,Moderate,8.39,31.59,0.00012,1.32,22.39,297.85
Riyadh Province,Shaqra,2014-04-01,22.09,102.75,15.35,32.25,47.6,2.98,0.61,5.49,68.35,0.54,1.54,0.68,73,Satisfactory,4.43,24.61,0.00013,1.55,16.06,273.19
Riyadh Province,Al Quwayiyah,2014-04-01,22.26,102.65,5.1,16.45,21.55,3.9,0.65,7.71,40.14,1.69,3.59,4.27,89,Satisfactory,12.64,23.33,0.0001,1.78,20.42,535.36
Riyadh Province,Diriyah,2014-04-01,27.29,69.69,12.19,20.98,33.17,0.79,0.63,6.8,27.85,1.69,3.55,3.63,94,Satisfactory,12.42,15.32,0.00017,1.76,18.37,373.39
Riyadh Province,Muzahmiyya,2014-04-01,23.99,87.51,11.42,24.82,36.23,2.16,0.7,7.91,44.6,1.42,3.8,4.24,73,Satisfactory,12.38,30.88,0.00019,1.63,20.97,507.43
Riyadh Province,Thadiq,2014-04-01,18.11,66.27,6.68,19.56,26.24,1.58,0.56,2.04,39.06,1.17,3.25,1.33,91,Satisfactory,10.54,11.86,1e-05,0.84,12.13,413.61
Makkah Province,Mecca,2014-04-01,39.4,180.96,16.76,28.66,45.42,1.73,1.61,6.96,61.55,1.12,2.91,3.34,131,Moderate,12.98,19.99,3e-05,1.05,24.36,6089.4
Makkah Province,Jeddah,2014-04-01,28.84,242.58,7.46,20.92,28.38,2.38,1.13,7.52,67.99,1.39,4.54,2.65,55,Satisfactory,16.3,62.64,0.00017,1.82,28.64,3988.89
Makkah Province,Taif,2014-04-01,30.12,275.9,12.44,20.95,33.39,2.63,0.7,5.47,27.08,2.11,5.02,3.31,56,Satisfactory,7.95,26.07,0.00015,1.69,27.0,139.64
Makkah Province,Rabigh,2014-04-01,22.13,133.4,19.39,37.21,56.6,1.13,0.55,38.34,46.88,3.22,10.09,6.93,91,Satisfactory,20.71,74.17,0.00021,1.44,58.27,1314.17
Makkah Province,Al Qunfudhah,2014-04-01,41.93,91.72,6.56,12.6,19.16,3.34,0.54,3.35,56.78,0.75,1.83,2.07,101,Moderate,11.17,50.48,8e-05,1.15,17.5,393.22
Makkah Province,Al Lith,2014-04-01,36.77,124.89,5.63,17.5,23.13,0.74,0.59,6.46,58.42,1.55,5.59,4.46,141,Moderate,11.27,25.59,0.00014,1.42,18.79,302.13
Makkah Province,Khulais,2014-04-01,25.27,156.93,6.18,13.77,19.95,1.79,0.43,5.45,40.56,1.33,3.11,2.87,73,Satisfactory,16.19,10.0,0.00013,1.29,28.92,297.26
Makkah Province,Turabah,2014-04-01,23.3,76.26,5.88,15.86,21.73,2.39,0.86,6.98,48.31,1.44,4.3,3.46,57,Satisfactory,15.23,20.58,8e-05,1.65,17.02,155.87
Makkah Province,Ranyah,2014-04-01,18.81,85.9,12.76,23.29,36.05,1.79,0.32,3.22,20.64,2.38,8.06,5.02,58,Satisfactory,10.04,10.0,0.00016,1.64,24.84,180.31
Eastern Province,Dammam,2014-04-01,11.91,128.62,21.61,37.97,59.58,2.58,0.96,3.36,31.6,1.06,2.9,1.1,38,Good,17.86,67.7,4e-05,1.53,18.98,3625.91
Eastern Province,Al Ahsa,2014-04-01,26.34,277.41,15.01,25.17,40.18,1.94,0.6,5.51,49.89,1.42,5.53,3.77,59,Satisfactory,8.75,18.53,0.0001,1.87,19.48,46.82
Eastern Province,Jubail,2014-04-01,39.67,45.92,24.21,41.63,65.84,2.36,0.83,37.19,34.35,2.28,8.5,3.71,137,Moderate,26.69,93.19,9e-05,1.48,33.36,1219.65
Eastern Province,Dhahran,2014-04-01,43.24,49.03,16.38,52.58,68.96,3.57,0.64,25.87,8.23,3.5,11.18,8.31,101,Moderate,12.02,10.22,8e-05,1.78,54.26,833.73
Eastern Province,Khobar,2014-04-01,38.67,103.74,18.74,32.24,50.98,1.83,0.52,6.33,57.3,1.54,3.95,3.9,120,Moderate,16.56,54.36,0.00012,0.7,9.06,179.54
Eastern Province,Hafar Al Batin,2014-04-01,37.68,125.9,18.25,35.84,54.09,1.96,0.53,3.21,62.52,1.47,3.31,3.81,115,Moderate,17.69,10.0,0.00017,2.53,24.38,282.31
Eastern Province,Khafji,2014-04-01,36.47,74.25,21.03,37.93,58.96,1.11,0.82,23.24,47.42,3.95,12.99,10.69,135,Moderate,11.34,28.47,0.00016,1.42,44.12,1540.18
Eastern Province,Qatif,2014-04-01,37.02,115.61,9.43,19.01,28.44,3.2,0.57,6.13,44.04,1.32,3.54,2.26,104,Moderate,8.0,45.97,3e-05,1.47,16.04,170.61
Eastern Province,Ras Tanura,2014-04-01,22.81,59.57,17.29,30.92,48.21,2.35,0.56,26.59,48.3,4.39,16.03,11.01,76,Satisfactory,10.55,50.85,0.00017,2.03,54.54,1445.58
Eastern Province,Abqaiq,2014-04-01,28.23,56.6,13.09,22.92,36.01,2.08,0.74,43.32,24.48,4.36,11.78,10.53,68,Satisfactory,12.44,19.12,7e-05,1.63,60.07,1106.48
Eastern Province,Safwa,2014-04-01,29.53,104.15,10.79,28.71,39.5,2.25,0.49,5.41,72.33,0.62,2.3,1.43,90,Satisfactory,15.47,39.03,5e-05,1.15,13.92,302.78
Eastern Province,Nariyah,2014-04-01,50.92,226.33,6.74,11.87,18.61,2.36,0.44,10.25,50.97,2.44,8.86,2.6,135,Moderate,9.87,10.76,6e-05,1.72,18.06,552.32
Eastern Province,Buqayq,2014-04-01,29.65,76.18,5.02,16.35,21.37,1.49,0.44,6.04,48.61,0.72,1.59,1.83,95,Satisfactory,12.3,23.23,0.0001,1.69,13.93,344.54
Madinah Province,Medina,2014-04-01,28.2,77.41,8.74,21.76,30.49,0.41,0.98,9.65,82.67,1.83,4.15,3.61,71,Satisfactory,7.48,13.99,7e-05,1.68,25.84,2998.92
Madinah Province,Yanbu,2014-04-01,26.58,69.59,16.14,40.75,56.89,2.43,0.51,28.58,47.28,3.97,12.81,7.66,86,Satisfactory,14.96,53.38,0.00017,2.1,13.16,791.32
Madinah Province,Al Ula,2014-04-01,20.17,61.86,8.64,24.12,32.77,3.56,0.51,7.79,32.53,0.72,1.46,0.92,59,Satisfactory,5.64,10.94,3e-05,1.22,18.93,146.46
Madinah Province,Bader,2014-04-01,31.78,78.64,7.03,14.11,21.14,1.96,0.87,6.35,45.4,1.08,3.49,2.91,83,Satisfactory,11.23,22.9,8e-05,0.73,11.7,178.06
Madinah Province,Mahd Al Thahab,2014-04-01,46.11,188.59,11.87,23.43,35.3,1.96,0.39,4.86,41.91,1.27,3.83,1.33,113,Moderate,10.77,18.82,0.0001,1.4,8.06,235.81
Madinah Province,Hanakiyah,2014-04-01,21.19,68.96,13.79,23.08,36.87,2.51,0.87,4.47,30.14,1.14,2.91,1.72,94,Satisfactory,13.59,16.65,6e-05,1.46,13.84,352.11
Asir Province,Abha,2014-04-01,23.58,99.88,9.0,28.72,37.72,3.24,0.42,3.6,18.74,1.93,6.44,5.22,78,Satisfactory,19.39,52.85,7e-05,1.75,20.37,207.58
