State,City,Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ug/m3),CO (mg/m3),SO2 (ug/m3),O3 (ug/m3),Benzene (ug/m3),Toluene (ug/m3),Xylene (ug/m3),AQI,AQI_Bucket,Wind_Speed (km/h),Humidity (%),Deforestation_Rate_%,Industry_Growth_%,CO2_Emission_MT,Population_Density_per_SqKm
Aguascalientes,Aguascalientes,2024-10-01,24.51,64.1,17.5,21.28,47.76,10.21,0.78,6.06,39.07,0.57,1.61,2.07,77.0,Moderate,8.1,72.7,0.225,2.62,34.91,54.9
Aguascalientes,Aguascalientes,2024-11-01,41.13,57.88,29.65,49.03,29.49,10.95,1.48,7.57,60.04,2.37,8.8,0.42,115.0,Unhealthy for Sensitive Groups,5.0,59.4,0.245,1.2,35.65,55.1
Aguascalientes,Aguascalientes,2024-12-01,,99.95,22.61,30.38,34.62,17.32,2.68,18.74,,1.92,5.4,4.12,,,10.9,49.9,0.241,1.57,34.59,55.1
Aguascalientes,Aguascalientes,2025-01-01,55.16,38.21,33.19,47.91,22.83,12.82,1.68,21.12,27.25,2.73,9.04,3.11,149.0,Unhealthy for Sensitive Groups,7.6,55.0,0.178,1.54,35.28,55.5
Aguascalientes,Aguascalientes,2025-02-01,23.08,87.18,33.7,30.94,49.02,11.81,1.5,18.67,48.5,3.03,8.24,1.6,74.0,Moderate,7.0,47.5,0.269,1.71,35.31,55.5
Aguascalientes,Aguascalientes,2025-03-01,32.49,57.73,22.48,40.02,46.3,10.97,1.06,13.37,61.67,1.88,4.45,2.0,94.0,Moderate,11.4,48.6,0.258,0.53,34.91,55.4
Aguascalientes,Aguascalientes,2025-04-01,36.24,78.41,17.39,17.02,36.02,5.59,0.52,7.27,85.41,0.56,4.93,2.1,103.0,Unhealthy for Sensitive Groups,7.4,49.8,0.255,1.7,35.4,55.5
Aguascalientes,Aguascalientes,2025-05-01,33.9,62.24,18.94,36.1,52.98,14.13,1.54,12.86,90.14,1.7,8.41,3.16,97.0,Moderate,12.6,43.9,0.184,2.62,34.82,55.4
Aguascalientes,Aguascalientes,2025-06-01,17.08,44.33,14.56,23.46,35.21,7.0,1.35,5.07,91.6,1.8,3.12,1.99,61.0,Moderate,4.6,65.9,0.148,0.62,35.3,55.5
Aguascalientes,Aguascalientes,2025-07-01,9.08,31.91,13.19,17.01,12.77,2.65,0.56,4.72,80.33,0.38,0.96,0.99,38.0,Good,6.3,80.5,0.253,3.93,34.69,55.3
Aguascalientes,Aguascalientes,2025-08-01,20.79,20.27,3.57,14.22,22.39,6.3,0.6,6.99,,0.63,5.11,1.68,69.0,Moderate,8.8,65.2,0.242,1.72,34.32,55.5
Aguascalientes,Aguascalientes,2025-09-01,13.05,32.46,14.21,29.68,17.24,1.21,1.11,12.58,98.42,0.61,3.96,1.95,53.0,Moderate,14.7,79.1,0.235,2.72,35.74,55.8
Aguascalientes,Aguascalientes,2025-10-01,29.17,20.09,7.96,15.02,36.53,3.71,1.13,13.0,78.59,0.95,4.4,0.96,87.0,Moderate,7.8,61.9,0.279,2.92,35.39,55.5
Aguascalientes,Aguascalientes,2025-11-01,28.71,42.32,29.31,38.2,38.09,13.71,2.27,19.88,59.67,0.62,7.47,3.46,86.0,Moderate,6.9,51.8,0.097,2.4,35.15,55.4
Aguascalientes,Aguascalientes,2025-12-01,21.68,35.22,17.53,34.56,36.96,12.55,1.78,22.7,47.34,1.1,7.95,1.79,71.0,Moderate,8.7,54.4,0.217,-0.31,34.56,55.5
Baja California,Ensenada,2014-01-01,28.65,38.76,29.96,34.8,68.24,12.66,2.7,15.14,57.55,2.9,8.86,1.52,86.0,Moderate,8.5,43.8,0.176,0.22,28.99,50.3
Baja California,Ensenada,2014-02-01,18.38,78.28,28.25,28.46,27.6,9.71,1.25,5.38,57.07,2.24,8.61,1.33,64.0,Moderate,12.9,37.9,0.259,0.92,30.59,50.1
Baja California,Ensenada,2014-03-01,34.98,94.19,18.21,34.79,60.86,4.95,2.48,18.89,68.83,1.23,9.25,1.16,99.0,Moderate,8.9,28.8,0.202,0.99,29.0,50.1
Baja California,Ensenada,2014-04-01,36.27,45.88,26.42,29.22,36.74,4.36,1.99,11.24,101.87,2.34,5.98,0.31,103.0,Unhealthy for Sensitive Groups,14.7,46.7,0.26,0.05,30.1,49.9
Baja California,Ensenada,2014-05-01,13.35,62.17,21.16,20.04,17.69,5.79,0.88,14.1,109.32,0.88,3.34,1.38,54.0,Moderate,9.7,54.9,0.231,0.87,30.77,50.0
Baja California,Ensenada,2014-06-01,13.11,47.65,7.43,26.87,39.65,3.01,0.58,3.29,56.81,0.62,1.95,0.65,53.0,Moderate,11.7,69.4,0.204,1.67,29.92,50.0
Baja California,Ensenada,2014-07-01,15.04,15.18,13.6,29.09,22.29,7.36,0.95,7.41,39.07,1.0,3.39,1.41,57.0,Moderate,9.4,72.2,0.23,1.5,29.72,50.2
Baja California,Ensenada,2014-08-01,11.04,19.4,,10.54,37.18,2.49,0.71,6.25,81.45,1.3,3.97,1.64,46.0,Good,12.0,82.0,0.156,1.91,29.95,50.2
Baja California,Ensenada,2014-09-01,19.89,36.01,17.47,14.22,19.43,5.91,0.83,6.28,40.67,1.69,5.06,1.3,67.0,Moderate,9.7,85.0,0.211,0.65,29.81,50.1
Baja California,Ensenada,2014-10-01,32.57,31.94,11.48,32.02,20.1,3.79,1.43,13.49,44.76,2.07,2.99,1.27,94.0,Moderate,11.5,68.0,0.217,1.06,30.43,50.0
Baja California,Ensenada,2014-11-01,36.07,59.41,14.56,41.56,59.47,8.73,1.59,17.37,51.92,1.6,2.49,2.8,102.0,Unhealthy for Sensitive Groups,13.0,59.5,0.245,-0.35,29.63,49.9
Baja California,Ensenada,2014-12-01,20.06,84.63,16.0,37.77,51.41,5.74,1.63,18.49,57.78,2.59,9.49,3.47,68.0,Moderate,9.7,57.9,0.18,0.84,29.74,50.0
Baja California,Ensenada,2015-01-01,42.49,50.53,41.49,49.81,56.7,7.57,2.61,21.8,47.23,2.93,2.95,4.22,118.0,Unhealthy for Sensitive Groups,13.2,48.1,0.171,0.62,30.3,50.4
Baja California,Ensenada,2015-02-01,39.73,71.51,31.8,26.85,39.22,12.32,1.78,15.1,58.84,2.37,7.35,2.86,111.0,Unhealthy for Sensitive Groups,6.1,44.9,0.089,2.79,30.19,50.7
Baja California,Ensenada,2015-03-01,32.21,38.4,20.43,35.12,27.24,9.3,2.25,20.28,73.94,2.52,3.19,1.15,93.0,Moderate,6.8,43.0,0.234,1.16,30.07,50.5
Baja California,Ensenada,2015-04-01,26.27,25.81,19.88,36.95,51.12,5.33,1.73,14.43,77.2,1.35,6.92,2.1,81.0,Moderate,8.5,39.4,0.259,0.41,30.24,50.5
Baja California,Ensenada,2015-05-01,30.31,37.35,14.53,23.94,33.16,8.92,1.44,8.49,89.72,1.18,4.52,0.47,89.0,Moderate,10.2,42.7,0.225,1.14,31.84,50.3
Baja California,Ensenada,2015-06-01,25.07,39.35,8.37,21.72,27.1,8.21,1.53,15.52,50.98,0.55,5.81,1.07,78.0,Moderate,11.2,55.9,0.25,2.46,30.59,50.6
Baja California,Ensenada,2015-07-01,17.4,18.36,7.83,23.43,10.04,2.59,0.74,9.33,80.25,0.63,5.14,0.31,62.0,Moderate,7.9,72.1,0.287,3.59,29.91,50.6
Baja California,Ensenada,2015-08-01,17.07,27.1,15.61,19.71,31.14,6.35,1.28,9.31,70.9,1.59,5.38,0.85,61.0,Moderate,6.9,78.5,0.113,2.63,31.29,50.3
Baja California,Ensenada,2015-09-01,26.09,37.56,5.46,20.67,22.65,6.33,1.05,11.35,80.41,0.69,4.99,1.92,80.0,Moderate,14.0,82.3,0.13,1.24,29.85,50.4
Baja California,Ensenada,2015-10-01,,25.67,8.15,23.63,28.61,3.73,1.45,10.76,66.0,1.97,1.43,0.59,,,8.4,64.9,0.183,0.76,29.32,50.5
Baja California,Ensenada,2015-11-01,23.11,43.44,15.84,35.78,26.51,10.66,0.85,14.44,,2.71,4.52,2.8,74.0,Moderate,5.7,48.3,0.168,1.09,30.9,50.5
Baja California,Ensenada,2015-12-01,52.29,58.88,34.94,32.09,24.57,,1.08,17.78,26.3,1.24,11.85,0.62,142.0,Unhealthy for Sensitive Groups,3.5,51.9,0.191,2.3,30.3,50.4
Baja California,Ensenada,2016-01-01,23.85,70.62,,49.0,30.17,10.05,0.68,,32.18,2.95,7.46,3.7,76.0,Moderate,9.5,46.7,0.122,1.24,30.24,51.2
Baja California,Ensenada,2016-02-01,28.79,64.66,29.34,22.36,24.3,7.46,1.11,14.67,40.8,2.36,2.89,0.85,86.0,Moderate,7.4,41.9,0.145,1.57,29.5,51.0
Baja California,Ensenada,2016-03-01,30.1,31.85,32.94,21.57,,13.27,2.33,17.56,95.46,1.23,6.7,1.96,89.0,Moderate,15.9,43.1,0.123,1.52,30.94,51.0
Baja California,Ensenada,2016-04-01,34.68,62.57,12.66,24.55,33.35,11.82,1.56,11.47,86.44,1.56,1.4,2.38,98.0,Moderate,16.5,46.5,0.155,-0.79,30.72,50.9
Baja California,Ensenada,2016-05-01,27.51,65.96,28.81,47.02,45.11,7.71,2.15,23.46,107.25,0.85,6.78,1.65,83.0,Moderate,12.0,43.5,0.213,1.6,30.88,50.9
Baja California,Ensenada,2016-06-01,17.04,32.16,11.05,17.05,38.88,3.25,1.28,4.0,108.17,1.62,3.28,2.09,61.0,Moderate,6.7,75.0,0.068,-0.04,31.81,50.8
Baja California,Ensenada,2016-07-01,19.17,43.1,14.97,12.52,21.47,5.26,1.47,6.29,80.42,1.02,4.71,0.75,66.0,Moderate,12.8,68.9,0.226,2.53,30.02,51.0
Baja California,Ensenada,2016-08-01,9.4,37.05,17.7,25.87,27.75,4.8,0.75,6.94,,1.09,4.8,0.62,39.0,Good,7.0,72.5,0.278,1.43,30.81,51.1
Baja California,Ensenada,2016-09-01,26.39,33.85,,23.42,30.18,4.34,0.52,11.71,68.59,1.56,3.39,2.07,81.0,Moderate,10.6,77.8,0.254,2.26,30.9,51.0
Baja California,Ensenada,2016-10-01,28.71,55.1,8.95,22.56,,7.9,,8.19,48.64,1.68,5.74,0.62,86.0,Moderate,15.1,76.6,0.172,0.8,31.52,51.0
Baja California,Ensenada,2016-11-01,19.69,29.44,10.71,22.1,51.92,3.23,0.94,15.58,52.14,1.5,4.61,0.73,67.0,Moderate,7.4,65.1,0.307,0.65,30.15,51.1
Baja California,Ensenada,2016-12-01,31.24,65.33,34.0,49.04,71.84,11.67,2.25,25.0,30.12,1.07,12.56,0.89,91.0,Moderate,7.4,53.7,0.162,0.88,30.39,51.1
Baja California,Ensenada,2017-01-01,40.13,71.91,26.54,36.77,32.21,8.98,0.7,16.42,46.49,2.17,8.15,,112.0,Unhealthy for Sensitive Groups,8.9,54.5,0.153,-0.3,31.23,51.3
Baja California,Ensenada,2017-02-01,28.29,83.92,14.33,49.18,31.01,6.03,2.32,17.97,32.8,1.82,,3.29,85.0,Moderate,9.2,52.6,0.182,4.68,31.07,51.6
Baja California,Ensenada,2017-03-01,41.45,61.27,12.67,23.4,34.84,4.83,,,78.04,0.56,5.33,3.05,116.0,Unhealthy for Sensitive Groups,13.8,39.2,0.229,0.92,30.97,51.5
Baja California,Ensenada,2017-04-01,34.0,52.49,25.08,26.48,61.37,4.99,1.59,20.01,118.9,2.36,9.71,3.83,97.0,Moderate,10.5,33.5,0.315,1.77,29.62,51.5
Baja California,Ensenada,2017-05-01,43.81,45.28,12.5,18.02,55.1,7.53,0.65,15.04,,1.9,8.21,3.09,121.0,Unhealthy for Sensitive Groups,12.0,52.3,0.192,2.08,32.11,51.4
Baja California,Ensenada,2017-06-01,25.05,30.57,9.67,12.84,16.02,7.49,1.26,7.51,113.11,1.7,,2.02,78.0,Moderate,9.6,70.8,0.18,2.46,30.93,51.5
Baja California,Ensenada,2017-07-01,11.45,24.65,14.29,21.19,21.37,3.21,,3.06,77.82,1.41,4.7,0.4,48.0,Good,5.9,75.6,0.218,1.74,31.64,51.4
Baja California,Ensenada,2017-08-01,9.04,25.69,11.22,15.19,14.92,6.73,0.75,6.92,65.08,1.51,,2.02,38.0,Good,8.6,67.7,0.146,1.09,30.55,51.5
Baja California,Ensenada,2017-09-01,12.72,48.52,20.69,28.48,19.65,6.8,0.56,,44.98,1.32,0.78,1.73,52.0,Moderate,13.0,79.4,0.157,0.73,30.7,51.5
Baja California,Ensenada,2017-10-01,25.83,44.82,17.61,17.17,24.87,3.45,1.83,14.46,82.33,1.48,6.52,1.34,80.0,Moderate,12.3,69.0,0.234,0.95,30.78,51.6
Baja California,Ensenada,2017-11-01,38.92,43.12,14.6,44.1,58.6,3.9,1.73,19.48,45.75,0.87,9.79,0.69,109.0,Unhealthy for Sensitive Groups,5.8,54.1,0.21,0.45,31.52,51.5
Baja California,Ensenada,2017-12-01,53.86,52.04,31.87,33.82,74.68,20.57,3.13,29.18,36.65,1.72,11.84,2.35,146.0,Unhealthy for Sensitive Groups,7.6,60.2,0.254,2.05,30.91,51.4
Baja California,Ensenada,2018-01-01,40.85,62.95,23.16,42.3,60.49,13.32,2.32,20.28,45.78,1.89,4.41,2.47,114.0,Unhealthy for Sensitive Groups,12.1,54.4,0.272,0.14,32.84,52.0
Baja California,Ensenada,2018-02-01,37.08,97.26,21.73,32.25,46.98,10.08,1.85,17.67,53.75,1.74,4.01,1.08,105.0,Unhealthy for Sensitive Groups,10.0,43.8,0.227,3.9,31.98,52.1
Baja California,Ensenada,2018-03-01,23.44,63.81,26.35,44.11,40.24,14.65,1.13,9.19,99.27,1.43,4.58,3.11,75.0,Moderate,11.2,49.5,0.144,2.71,31.77,52.0
Baja California,Ensenada,2018-04-01,40.18,63.3,15.01,42.45,41.71,4.34,1.62,9.69,45.71,2.37,7.47,3.02,113.0,Unhealthy for Sensitive Groups,8.0,49.6,0.277,1.77,32.03,51.9
Baja California,Ensenada,2018-05-01,25.95,27.11,14.24,30.05,63.7,8.42,0.85,5.49,79.83,3.6,6.87,1.2,80.0,Moderate,11.5,46.8,0.166,1.79,31.76,52.1
Baja California,Ensenada,2018-06-01,16.72,27.99,13.76,21.22,43.04,10.63,1.64,5.34,71.27,0.94,3.3,0.81,61.0,Moderate,12.8,63.6,0.201,2.43,32.08,52.0
Baja California,Ensenada,2018-07-01,18.53,38.26,11.16,14.71,25.92,,0.81,4.94,100.93,1.26,2.25,1.64,65.0,Moderate,11.8,67.4,0.164,1.1,31.79,52.1
Baja California,Ensenada,2018-08-01,25.17,30.01,,28.84,19.68,6.27,0.68,10.4,58.24,0.95,4.4,0.67,78.0,Moderate,5.8,70.4,0.152,0.26,33.08,51.9
Baja California,Ensenada,2018-09-01,17.94,,6.53,28.31,27.04,5.43,0.49,4.04,86.02,1.56,5.51,1.5,63.0,Moderate,14.2,85.7,0.121,1.55,31.93,51.9
Baja California,Ensenada,2018-10-01,17.66,47.44,20.99,35.21,43.53,9.99,1.18,6.52,74.95,0.68,4.4,2.07,63.0,Moderate,10.0,67.1,0.334,1.71,32.32,52.0
Baja California,Ensenada,2018-11-01,35.5,66.78,11.2,40.58,51.72,4.17,2.17,19.87,68.01,1.45,1.43,0.54,101.0,Unhealthy for Sensitive Groups,8.7,59.0,0.269,2.07,32.56,52.0
Baja California,Ensenada,2018-12-01,35.19,63.55,21.91,53.15,46.21,12.01,,23.81,41.5,0.84,4.3,2.61,100.0,Moderate,7.4,53.8,0.195,1.64,31.43,51.9
Baja California,Ensenada,2019-01-01,,75.28,22.34,25.5,30.58,11.9,1.21,5.86,45.39,1.52,9.23,1.93,,,11.4,57.6,0.126,-0.17,31.25,52.4
Baja California,Ensenada,2019-02-01,23.51,66.83,19.65,20.12,40.73,12.15,0.89,18.72,48.39,1.03,5.43,2.87,75.0,Moderate,12.1,43.7,0.2,0.98,32.11,52.5
Baja California,Ensenada,2019-03-01,39.37,66.62,13.67,,20.59,10.84,1.46,11.1,66.39,2.37,9.17,3.18,111.0,Unhealthy for Sensitive Groups,10.6,40.8,0.18,2.92,31.87,52.7
Baja California,Ensenada,2019-04-01,23.38,74.9,14.74,31.6,29.79,11.6,2.27,20.89,99.28,1.19,4.88,2.05,75.0,Moderate,8.2,41.9,0.069,1.31,31.56,52.4
Baja California,Ensenada,2019-05-01,38.63,50.07,11.47,21.3,,9.75,2.51,10.51,57.99,2.68,5.39,2.03,109.0,Unhealthy for Sensitive Groups,9.3,51.9,0.217,0.2,33.32,52.3
Baja California,Ensenada,2019-06-01,18.27,33.67,11.74,17.74,33.14,3.27,0.67,7.07,78.03,0.51,1.27,2.18,64.0,Moderate,5.6,55.9,0.295,1.02,32.87,52.4
Baja California,Ensenada,2019-07-01,19.42,47.89,11.7,16.82,27.2,3.72,1.13,10.79,71.72,1.48,2.41,0.16,66.0,Moderate,9.9,69.9,0.248,0.85,31.89,52.4
Baja California,Ensenada,2019-08-01,16.37,50.65,16.33,23.11,29.14,7.87,1.41,3.12,72.58,1.46,1.68,2.08,60.0,Moderate,6.3,80.2,0.262,0.56,32.39,52.4
Baja California,Ensenada,2019-09-01,14.0,42.03,12.24,23.06,,5.24,0.42,11.01,61.93,1.88,4.06,0.13,55.0,Moderate,16.6,87.5,0.188,0.43,33.35,52.6
Baja California,Ensenada,2019-10-01,12.46,51.69,18.34,19.58,29.16,2.15,1.17,10.38,52.25,1.68,0.98,0.74,52.0,Moderate,6.8,76.4,0.163,1.26,31.97,52.6
Baja California,Ensenada,2019-11-01,28.76,36.72,21.33,34.83,22.74,7.44,0.76,13.03,37.3,1.16,3.87,3.6,86.0,Moderate,9.2,65.6,0.12,2.52,31.54,52.4
Baja California,Ensenada,2019-12-01,50.66,99.69,15.35,39.24,40.01,17.84,2.73,26.18,52.87,1.03,2.5,2.27,138.0,Unhealthy for Sensitive Groups,6.4,50.5,0.155,1.79,31.31,52.6
Baja California,Ensenada,2020-01-01,35.98,51.91,28.26,28.14,35.88,11.84,2.27,15.35,70.22,1.25,4.92,0.94,102.0,Unhealthy for Sensitive Groups,10.6,51.4,0.225,2.12,32.17,52.9
Baja California,Ensenada,2020-02-01,41.35,50.99,38.23,40.39,55.44,15.92,2.73,17.92,81.68,1.72,4.88,,115.0,Unhealthy for Sensitive Groups,4.5,39.6,0.214,0.92,32.38,53.0
Baja California,Ensenada,2020-03-01,37.11,37.7,10.24,26.64,54.99,6.14,0.77,11.72,69.76,1.22,6.25,3.05,105.0,Unhealthy for Sensitive Groups,13.9,45.2,0.21,0.58,32.61,53.0
Baja California,Ensenada,2020-04-01,13.81,29.79,14.93,18.22,21.44,3.84,0.84,9.2,47.92,,4.1,1.02,55.0,Moderate,12.6,50.3,0.173,0.75,32.88,53.0
Baja California,Ensenada,2020-05-01,16.47,32.41,14.96,22.01,24.16,9.09,0.95,11.44,40.52,0.89,6.16,0.76,60.0,Moderate,6.8,47.1,0.283,2.17,31.59,52.9
Baja California,Ensenada,2020-06-01,24.23,7.75,,16.93,16.27,2.67,0.8,12.88,58.3,1.3,3.33,1.11,77.0,Moderate,4.8,70.1,0.251,1.48,32.11,52.7
Baja California,Ensenada,2020-07-01,10.12,22.7,11.64,21.12,24.3,2.48,0.42,4.12,86.24,0.85,4.65,0.95,42.0,Good,16.2,76.7,0.223,2.26,33.68,52.8
Baja California,Ensenada,2020-08-01,18.44,19.89,15.54,29.74,33.38,6.68,0.62,9.13,73.45,1.26,5.06,0.38,64.0,Moderate,6.8,78.5,0.22,0.16,32.68,53.0
Baja California,Ensenada,2020-09-01,11.08,41.85,9.23,16.41,33.28,5.31,0.87,3.56,58.1,1.33,2.72,1.21,46.0,Good,9.0,86.1,0.164,1.76,32.41,53.1
Baja California,Ensenada,2020-10-01,17.56,26.45,15.12,22.61,30.84,7.14,1.22,14.59,72.45,2.04,2.5,1.04,62.0,Moderate,7.9,70.2,0.218,0.66,31.6,53.0
Baja California,Ensenada,2020-11-01,30.23,70.38,,27.63,58.79,13.69,1.89,16.22,62.06,,3.53,1.05,89.0,Moderate,3.5,65.2,0.117,1.77,33.15,53.0
Baja California,Ensenada,2020-12-01,35.27,63.56,19.04,31.46,49.03,11.4,0.88,15.28,29.2,1.27,,0.43,100.0,Moderate,9.6,56.1,0.23,1.76,32.76,52.9
Baja California,Ensenada,2021-01-01,,68.27,25.98,54.44,59.07,8.09,1.72,17.51,65.16,,11.84,1.38,,,6.2,40.2,0.147,1.06,32.04,53.6
Baja California,Ensenada,2021-02-01,19.82,62.78,,24.78,57.81,6.63,1.92,13.81,,2.87,7.87,2.66,67.0,Moderate,9.3,38.8,0.213,0.0,33.24,53.5
Baja California,Ensenada,2021-03-01,27.02,68.93,15.0,31.21,34.99,4.45,1.3,19.3,55.68,,4.33,1.99,82.0,Moderate,9.4,31.4,0.138,0.94,34.12,53.5
Baja California,Ensenada,2021-04-01,39.38,72.63,23.39,41.95,23.26,12.23,1.52,7.88,100.09,2.14,2.54,2.54,111.0,Unhealthy for Sensitive Groups,15.5,34.9,0.238,1.53,33.1,53.6
Baja California,Ensenada,2021-05-01,23.4,79.14,18.35,26.43,37.87,12.1,0.87,22.94,134.29,1.17,5.15,2.29,75.0,Moderate,5.6,35.3,0.201,1.25,33.92,53.7
Baja California,Ensenada,2021-06-01,22.2,52.85,16.4,28.9,25.39,4.77,1.02,14.92,52.35,1.13,3.86,2.25,72.0,Moderate,7.2,66.2,0.179,0.67,32.16,53.6
Baja California,Ensenada,2021-07-01,16.2,31.69,16.74,22.94,36.56,5.47,0.57,10.51,,1.66,2.41,0.2,60.0,Moderate,7.0,67.5,0.222,3.57,32.79,53.6
Baja California,Ensenada,2021-08-01,12.45,19.55,9.27,21.99,31.31,9.01,0.4,5.2,67.73,1.26,6.59,1.92,52.0,Moderate,8.0,65.2,0.221,3.03,33.6,53.4
Baja California,Ensenada,2021-09-01,21.62,26.53,15.1,27.52,34.05,3.47,1.14,3.42,81.88,1.78,4.38,0.59,71.0,Moderate,7.1,72.7,0.168,2.64,32.39,53.6
Baja California,Ensenada,2021-10-01,17.42,47.83,22.48,18.13,,7.01,1.2,10.11,42.86,2.03,2.61,1.15,62.0,Moderate,9.6,80.9,0.239,-0.14,32.92,53.6
Baja California,Ensenada,2021-11-01,35.07,64.06,,25.0,40.12,12.91,1.12,7.43,34.34,2.7,7.7,3.4,99.0,Moderate,8.3,65.7,0.245,2.43,32.66,53.5
Baja California,Ensenada,2021-12-01,37.14,67.33,26.58,35.83,83.18,6.37,1.0,11.63,47.48,3.66,4.16,1.12,105.0,Unhealthy for Sensitive Groups,8.3,49.9,0.229,1.2,33.45,53.6
Baja California,Ensenada,2022-01-01,20.91,95.8,23.52,52.13,28.02,13.27,0.83,16.51,26.56,2.17,9.56,3.93,70.0,Moderate,5.1,47.6,0.253,1.9,34.04,53.9
Baja California,Ensenada,2022-02-01,31.08,56.89,16.06,44.11,59.64,10.61,1.44,9.75,68.61,0.99,5.94,2.64,91.0,Moderate,11.5,38.8,0.261,2.01,33.08,54.1
Baja California,Ensenada,2022-03-01,18.1,76.05,18.91,22.11,56.45,14.93,1.09,22.44,52.78,1.45,4.25,1.36,64.0,Moderate,17.3,43.6,0.23,0.91,34.61,54.0
Baja California,Ensenada,2022-04-01,43.19,38.79,23.17,25.64,50.63,8.82,1.81,15.36,84.49,2.79,1.59,3.19,120.0,Unhealthy for Sensitive Groups,10.0,34.1,0.194,1.49,34.59,54.0
Baja California,Ensenada,2022-05-01,23.38,59.65,31.01,37.63,60.64,6.22,2.24,10.81,116.06,2.12,7.6,1.87,75.0,Moderate,16.1,41.2,0.188,3.36,33.95,54.0
Baja California,Ensenada,2022-06-01,22.86,38.41,15.45,19.58,20.91,7.59,0.44,,47.46,1.49,1.34,,74.0,Moderate,8.1,70.6,0.174,2.41,33.38,54.0
Baja California,Ensenada,2022-07-01,24.0,23.12,13.65,19.62,18.5,6.93,0.43,2.84,96.84,0.55,5.23,1.02,76.0,Moderate,12.4,73.1,0.261,0.83,33.8,54.0
Baja California,Ensenada,2022-08-01,24.88,33.94,14.53,27.1,26.79,4.33,1.44,4.02,77.19,0.61,1.73,2.02,78.0,Moderate,12.0,75.8,0.239,2.84,34.02,53.9
Baja California,Ensenada,2022-09-01,10.92,20.2,13.9,,37.25,7.67,0.64,9.22,77.73,1.18,1.45,1.35,45.0,Good,9.3,85.7,0.269,0.51,33.81,53.8
Baja California,Ensenada,2022-10-01,14.29,39.42,7.0,16.77,18.38,6.76,0.8,3.93,59.41,1.98,6.22,2.22,56.0,Moderate,13.2,77.9,0.179,1.23,34.04,54.0
Baja California,Ensenada,2022-11-01,27.93,56.55,28.12,30.44,41.08,10.37,0.91,8.75,57.85,0.83,1.98,2.09,84.0,Moderate,8.2,62.6,0.146,1.66,33.45,54.1
Baja California,Ensenada,2022-12-01,18.38,100.7,,30.73,32.38,14.49,1.57,14.01,29.28,1.14,8.55,0.86,64.0,Moderate,3.6,56.6,0.192,0.89,33.51,54.0
Baja California,Ensenada,2023-01-01,47.21,102.74,26.9,44.28,73.14,17.61,1.05,16.69,47.37,2.62,5.29,1.02,130.0,Unhealthy for Sensitive Groups,8.9,41.3,0.237,1.03,33.86,54.6
Baja California,Ensenada,2023-02-01,42.4,52.0,32.21,37.2,47.91,10.53,2.27,12.48,59.52,2.17,8.55,1.56,118.0,Unhealthy for Sensitive Groups,12.1,42.6,0.118,0.02,34.02,54.4
Baja California,Ensenada,2023-03-01,42.79,58.72,14.6,19.57,61.12,6.71,1.46,6.8,91.25,1.7,4.38,2.95,119.0,Unhealthy for Sensitive Groups,11.6,40.5,0.177,2.49,34.25,54.6
Baja California,Ensenada,2023-04-01,29.14,,26.02,24.7,40.33,4.24,2.81,15.09,76.54,1.55,,2.83,87.0,Moderate,8.8,48.7,0.191,3.28,33.8,54.4
Baja California,Ensenada,2023-05-01,32.78,79.56,17.76,37.59,70.77,8.38,0.82,23.99,62.86,0.97,6.86,1.08,94.0,Moderate,15.2,38.0,0.254,2.16,33.99,54.6
Baja California,Ensenada,2023-06-01,24.14,25.72,21.99,14.43,34.26,3.53,1.66,12.82,,2.03,6.78,1.58,76.0,Moderate,7.6,64.9,0.207,1.13,34.86,54.5
Baja California,Ensenada,2023-07-01,21.23,37.26,14.47,19.42,,,0.83,12.4,96.32,1.73,5.58,1.23,70.0,Moderate,14.6,74.9,0.194,1.51,33.74,54.4
Baja California,Ensenada,2023-08-01,16.54,22.83,6.82,33.42,21.28,8.24,0.49,10.74,43.7,0.56,5.8,0.49,60.0,Moderate,10.7,86.7,0.119,0.36,34.37,54.4
Baja California,Ensenada,2023-09-01,14.16,28.63,12.77,14.76,18.77,8.05,1.24,7.04,,1.17,1.17,,55.0,Moderate,14.3,71.9,0.106,0.68,33.54,54.5
Baja California,Ensenada,2023-10-01,13.9,32.65,25.26,21.28,22.88,9.89,2.03,13.32,64.43,2.56,3.67,1.13,55.0,Moderate,13.5,80.5,0.127,1.95,33.95,54.4
Baja California,Ensenada,2023-11-01,,31.33,26.26,46.55,21.34,7.78,,14.72,67.08,2.49,4.97,2.57,,,6.3,64.1,0.187,2.65,34.51,54.7
Baja California,Ensenada,2023-12-01,37.58,62.72,35.98,48.41,75.95,18.51,2.47,30.39,35.46,4.18,5.14,2.47,106.0,Unhealthy for Sensitive Groups,6.7,49.4,0.178,2.81,34.14,54.5
Baja California,Ensenada,2024-01-01,51.31,64.48,28.27,47.06,25.81,12.52,2.79,16.51,36.21,3.45,3.41,3.1,140.0,Unhealthy for Sensitive Groups,11.3,55.5,0.199,1.31,34.25,54.9
Baja California,Ensenada,2024-02-01,18.85,82.54,33.9,45.86,37.54,16.76,1.57,18.87,40.09,2.21,3.83,0.69,65.0,Moderate,9.1,33.2,0.231,1.75,34.03,54.8
